"","MEs.TCx_M01","MEs.TCx_M02","MEs.TCx_M03","MEs.TCx_M04","MEs.TCx_M05","MEs.TCx_M06","MEs.TCx_M07","MEs.TCx_M08","MEs.TCx_M09","MEs.TCx_M10","MEs.TCx_M11","MEs.TCx_M12","MEs.TCx_M13","MEs.TCx_M14","MEs.TCx_M15","MEs.TCx_M16","MEs.TCx_M17","MEs.TCx_M18","MEs.TCx_M19","MEs.TCx_M20"
"496100557",0.0567387626866831,0.0375898171362801,0.087496158096617,0.0856817747387308,0.0203955239592599,0.0349760298922735,0.00908469890440115,0.0589682830984449,0.0847660033604088,-0.0925394244039054,-0.0131906569273361,-0.0185786898122573,-0.0193652968947686,-0.0415117193146915,0.0437002075509009,-0.0446434891615317,-0.0207056007853755,-0.0718515159288329,-0.0493587287871841,-0.047947262737487
"496100569",0.0438999265241046,0.154652515082576,0.00137804549023577,-0.0163252427014306,0.0634054404653334,0.0777782267735362,0.0377133034855401,-0.0287853332522647,0.0836343823780236,-0.048019945398953,-0.0802982577522977,-0.0567624190439537,0.148200270455053,-0.0283803364917558,-0.0143771765871569,0.028805896237262,-0.092561922228594,-0.14605916251302,-0.0354015873700269,-0.105118237539714
"496100602",-0.000181292852025326,0.117186685058226,0.00206888930507429,0.0115379104836752,0.0458310712345755,0.161462318284979,-0.00844187017452218,-0.251066580822832,0.0690763811113331,0.0357067010418006,-0.0355837828411116,-0.0446036027969911,0.138445517872226,-0.0636584572655081,-0.077614870953029,0.10053236791874,-0.0598545006984309,0.0545896603828518,0.0376170150839417,-0.045462661260458
"496100593",-0.0328017139675589,0.0981726778971734,-0.121053168972699,-0.0997232962399238,0.123276112890557,0.135392588783099,0.0172533326090614,-0.307678578845881,-0.126209726299818,0.0100481391144514,-0.0355785613113917,-0.0523438329011115,0.162927822757493,-0.0121008952426559,-0.0793013817195728,0.0984497816011338,-0.0746794663979283,-0.0300308694589968,-0.0737102240750241,-0.0350716675088324
"496100599",-0.038851695555651,0.0857673708330579,-0.0629021172854741,-0.095812522374956,0.0384431689549935,0.109616639374825,0.000124977089625748,-0.245940765643535,-0.12256028895589,0.0301663699084921,0.0262319651801149,-0.0555720054879719,0.177113295489379,-0.114429446812295,-0.120603169084852,0.128040235440468,-0.053352052516301,-0.0435857229007883,0.0918678871468001,0.012904260002357
"496100588",-0.0458956412724014,0.0541728554140597,-0.133172138191517,-0.0982884049941271,0.0879239032773485,-0.011506303127527,0.0361945082595091,-0.312326521461682,-0.125696181782657,-0.0480526524148173,-0.117478974512196,-0.0537757732341883,0.130131787047551,-0.0652900810778018,0.0119624613183507,0.0523389064410042,-0.0283831389131563,-0.106622991038113,0.0374190718443576,-0.016900302891082
"496100601",0.00120412670937031,-0.0634613567836108,0.0140020684351944,-0.00455186912346118,-0.0966320063875225,-0.175830089599622,-0.00461133383527076,-0.126248353080482,-0.126384979308689,0.0963402024842326,0.0502278886361407,-0.0704435515643643,-0.0330860679268183,-0.0948824716267951,-0.141515080314688,0.0209634187593863,0.00122469427708167,-0.0267790600093661,0.113127814295695,0.0362751032908687
"496100591",0.012382231799592,0.0725070353863603,-0.0559245521601785,0.0299024461666284,-0.0103278225321346,-0.0718939474494592,-0.0145985797401903,-0.207114236518409,-0.122320252180606,-0.0530091400266123,0.0775051742895254,0.281073059104406,0.0985046851683916,0.0525726377367823,0.0420155419983587,0.0272681645450649,-0.0288901360351033,-0.0240063668145815,0.00164474980043507,0.0962873725647472
"496100581",0.013541581103837,0.119468552205019,0.0267329026147878,0.0632787621418995,-0.0157671436597198,0.0326547062914864,-0.0247581885716506,-0.233532299590962,0.0787510417117093,-0.0720676608299127,-0.0766486612470404,-0.0696538217055025,0.118110680385223,-0.0788694212176261,0.0134899260976953,0.0607407211646933,-0.0586429994724589,0.156493127157838,0.0572831202536077,0.00906688368483584
"496100594",-0.113606181302113,0.00685681247395668,-0.135867177518148,0.0208900244730156,-0.0348100676386983,-0.111672327113421,-0.00494541519814797,-0.264426162411138,0.0645190662989051,-0.104826410006643,-0.0809516887281033,-0.0288931586760931,0.114029371363089,-0.180283832244618,0.085287315627167,0.0336789789219667,-0.0996402854153416,0.21819018269824,0.0950362937228318,0.0862040603120988
"496100607",0.0768164494615419,0.154907869578945,0.125734455550175,0.0982800344993821,0.212611468893917,0.0682281837792805,-0.252383386378865,0.0711768960420083,0.0784872255953519,-0.0613098015738616,-0.0464723875234136,-0.0902453637103394,0.175117833669283,-0.0129348916905746,-0.0590867240375897,0.0124902955884309,-0.148467724216078,-0.104951107781311,-0.13063778525409,-0.105024635473095
"496100609",-0.0423808816077421,0.0257807992742191,-0.0590251293653718,0.0126703633616589,-0.0404409499027355,0.146462887476179,-0.325767898812175,0.0297362055593139,0.0765392484052889,-0.0703164612348475,0.0596417665369562,0.0670979108290867,0.091440134906675,-0.0312689388688312,0.0950487905160284,0.0488164443754355,0.0233633941647872,0.236792789712976,-0.0171805204421333,0.259179518125318
"496100633",-0.0462232313681529,0.0687432356408699,-0.0772314535485282,-0.0218299156661578,-0.0636206737929815,0.128618080593186,-0.288751435826778,0.0123170829711649,0.0726766342757512,0.00421815197995261,-0.00865624444265089,-0.0489171454588693,0.15719470020725,0.128056081342545,0.070454304480795,0.0438499291977458,-0.0389452741051436,0.154876771028825,0.0529041573887804,-0.16770381066498
"496100610",0.0582542053038627,0.178488663809803,0.0689086861920903,0.051260172043962,0.131745174071084,0.108102209304612,-0.222243992665505,0.0197656251912231,0.0844498975146721,-0.126982846100599,-0.150927153641361,-0.0856658783313083,0.156962790518312,0.0760568430693243,0.0957048616646287,-0.0751354537985333,-0.109096515822737,-0.121194415198556,-0.101598577570675,-0.108589632071773
"496100627",0.0325006070021712,0.131183937138121,0.0382662775146679,0.0305417974068278,0.0171766978500636,0.122211716114916,-0.245442707667169,0.0382167878830978,0.0729436635769191,-0.0652766283383821,-0.0358942864749149,-0.0398621778485698,0.12479482617647,0.145284812188259,0.0542827113492048,-0.0174855841915898,-0.0756598008563808,-0.0990860630566319,-0.0700552173481435,-0.0330026526604792
"496100621",0.0411289541616915,0.0200325246516695,0.137352293195897,-0.000280939988632827,-0.0262154825585118,0.113020318650765,-0.281510027465448,0.112631536733214,0.0784127236266444,0.199797652889466,-0.180855594489879,-0.0907458304887643,0.0235207989768449,-0.0112769770227627,-0.197107074045817,-0.0138951876184752,-0.0988902540206628,-0.1148163994954,-0.0483459505973602,-0.167208242587664
"496100613",-0.0618333993250112,0.0384833594887393,-0.0530601633246842,0.0208372872098176,0.132285882760141,0.111973868924153,-0.242058420829264,-0.0428770067374676,0.0967955757363488,-0.135958656606633,0.0897636351890422,-0.0462591964704408,0.117989682178148,-0.0270047885642656,0.155946796456997,-0.0123557086942691,0.00157132604519468,0.0144748290746829,0.0996152671605543,0.0834052355645857
"496100605",0.0934628950369377,0.192735554217753,0.0571510153601512,0.360584816657988,-0.00388481395388316,0.114772823510437,-0.328359615065427,0.0790979973673434,0.0728773979124026,-0.180221973942408,0.285203244294722,0.00161604455975743,0.135556300975497,0.0866007249330649,0.179702550535672,-0.0858763630078502,-0.116097041020863,-0.0656217218899018,-0.0971549741114091,0.0652063577219147
"496100617",-0.0812716621798371,-0.0934598437091543,-0.10824029681225,-0.0639774240460751,0.149103345502794,0.21492995245226,-0.240717944641035,0.0239273329227217,-0.11578365028764,-0.00146784075744907,0.0186369268959654,-0.0680255745208737,0.0197012159203889,-0.137069318592095,-0.0238707170944011,0.0561725539853686,0.00323237069666661,-0.0637755939081976,0.20268864470817,0.0217180302387627
"496100639",0.0801414008948868,0.18763010272208,0.150812164969894,0.32839619421756,-0.0578968780593038,0.0946357894901241,-0.372782947116588,0.111687372136684,-0.12541242088537,-0.114961763743134,-0.0449810419901541,0.0250351458309175,0.142248546609823,-0.0805481847313842,0.0775635256194537,-0.0608509573258992,-0.145668925382468,0.143201364429939,-0.140074845355413,-0.0810562047457425
"496100667",0.050628092511069,0.0447570083014696,0.0128538484218897,-0.0245923585046185,-0.0408716820951566,0.00310697155963092,0.109601010273575,-0.0470090681562158,-0.126732216282579,-0.0756896944046527,-0.0668005953378305,-0.0524004228989044,-0.0481538453529411,0.0474317799175609,0.0914587732669858,-0.0692743846138354,-0.00841536842080716,-0.0729949907377371,0.0287065811653475,-0.0596924092523509
"496100647",0.052592319121175,0.00298231310286814,0.000231491871920708,0.05211352885466,-0.157712706847835,0.00982597299710429,0.0424733753333544,-0.00120988971639372,-0.12474316198409,0.0271350409428886,-0.0301226708433325,0.134504754961543,-0.10128832631884,0.217314440600894,0.0114255486158926,-0.0512390648515088,0.00331873686329886,0.0362074762279194,-0.0992022238982784,0.0261477046959141
"496100663",0.0910502981230603,0.0200700509397587,0.109608994822222,0.163677514771709,0.0338782128976211,0.00923280013951253,0.0443443639639764,0.0131101951339085,0.0900592626063066,-0.133699450968798,-0.0687826704511721,-0.0542658680631146,-0.125487574671781,-0.00663981624462949,0.123513959707011,-0.126100509856714,-0.047195048010044,-0.0587310413542915,-0.0186896781563568,-0.0419427691998517
"496100670",0.0289545937545753,0.0662272074579058,0.042780052936368,0.0143502259914285,-0.0353824559535505,-0.030054065949807,0.0294573093144725,-0.0420353397967165,-0.120764938319284,-0.0490212150703826,-0.0246817279856771,0.0418226261964792,0.0573324889213058,-0.019889372582494,0.0155034365707317,0.0121707032270556,-0.0740002404783155,0.0687363008972515,-0.0484226593781469,-0.0350863784613601
"496100643",-0.0780427558166977,-0.168587197536116,-0.129311233027046,-0.0460012273341211,0.13256808165152,0.0618912804919529,0.0904252542523913,-0.0973158934440465,-0.119249913877108,-0.0517932919612108,0.129591456674097,0.137422396709049,-0.162694346589123,-0.0518178580607164,0.160522324674972,-0.0127091302561582,0.165027558804344,0.179189394931965,0.0916749897839865,0.295673770075449
"496100650",0.0151180991592369,-0.0714328771193622,0.0488439581716282,-0.0397880440638296,-0.0564143983149009,0.0256259658458698,0.0396291216771251,-0.0374326848746141,-0.120520841800644,0.127797093181585,-0.0395089062387991,-0.0822334546133517,-0.102823144379378,-0.0691783493845343,-0.166282228227965,0.0204666810717445,-0.0308306173422005,0.0738862840297101,-0.0201712753661435,0.157342828210233
"496100646",0.0407019899168327,0.071538798949389,0.0698375535479644,0.052946055170563,0.126316304758874,-0.0103986510774803,-0.0206764557601157,-0.00297729255017744,-0.12651307280003,0.0151137292985235,-0.0515095778074047,0.198180922786887,0.131290627006646,-0.102372510281211,-0.138468796531508,0.121277297182401,0.0288956430274094,0.0114164164232072,-0.0796282683505686,0.0290687355502131
